Date,ADS_Change,EPU_Change,Stringency_Change,Rolling_Avg_Change_in_DCC,% FTSE100 Change,Previous % FTSE100 Change,Next % FTSE100 Change,% FTSE250 Change,Previous % FTSE250 Change,Next % FTSE250 Change,% FTSEAIM Change,Previous % FTSEAIM Change,Next % FTSEAIM Change,% FTSEAllShare Change,Previous % FTSEAllShare Change,Next % FTSEAllShare Change,% FTSESmallCap Change,Previous % FTSESmallCap Change,Next % FTSESmallCap Change,% MSCI Change,Previous % MSCI Change,Next % MSCI Change,% MSCIUK Change,Previous % MSCIUK Change,Next % MSCIUK Change,% GILT2 Change,Previous % GILT2 Change,Next % GILT2 Change,Close,Vix Close,TED,SWAV,SWAV_lagged,Change in SWAV,% Barc Change,Previous % Barc Change,Next % Barc Change,% Voda Change,Previous % Voda Change,Next % Voda Change,% BP Change,Previous % BP Change,Next % BP Change,% Glen Change,Previous % Glen Change,Next % Glen Change,% LLoyds Change,Previous % LLoyds Change,Next % LLoyds Change
2021-04-16,-0.917493,-283.15,-4.0,1.8277500000000015,3.8,0.77,0.19,4.47,1.93,-1.37,4.41,-1.79,-1.61,3.96,1.06,-0.1,4.95,3.32,-0.13,4.48,0.38,-0.65,2.98,2.18,3.54,-25.4,-21.74,-12.77,16.25,16.25,0.17,0.5339442877869629,0.5167501548850875,0.0171941329018754,4.33,17.47,-5.26,-1.27,3.18,4.82,-3.46,11.83,4.11,6.98,-2.05,7.67,4.82,6.53,10.61
2021-04-19,-1.072406,-170.04,-4.0,-1.5299999999999987,3.25,2.46,0.49,4.28,3.03,-0.7,4.4,-0.56,-0.97,3.48,2.61,0.27,4.77,4.11,0.38,5.06,-0.02,-0.52,4.76,1.71,2.39,-41.79,-21.18,-87.18,17.29,17.29,0.17,0.5277613042428791,0.5094843003427653,0.0182770039001138,2.11,24.61,-3.95,-0.62,4.48,-4.58,-3.56,15.79,5.3,5.67,-0.29,6.85,5.19,10.96,11.06
2021-04-20,-1.135725,-346.89,-4.0,-0.1079999999999984,2.25,1.28,1.32,3.21,1.83,0.57,3.35,-1.36,-0.72,2.49,1.46,1.18,4.16,3.75,1.09,4.28,-0.37,-0.17,3.22,1.36,3.43,-53.95,11.76,14.29,18.68,18.68,0.15,0.526815344372175,0.4940795696615532,0.0327357747106217,-0.44,18.85,-2.05,-1.84,2.12,-3.86,-4.87,12.61,5.69,3.1,-6.05,7.93,2.46,7.44,14.08
2021-04-21,-1.202019,-638.92,-4.0,-0.9719999999999984,2.52,1.72,1.81,2.94,2.26,1.39,3.55,0.19,0.02,2.65,1.89,1.71,4.28,3.88,1.27,4.39,0.77,0.31,4.18,1.03,3.92,-57.14,36.36,53.33,17.5,17.5,0.14,0.5225941101624413,0.4982964203016643,0.0242976898607769,-0.12,17.31,-1.03,0.14,1.72,-3.73,-3.76,9.75,4.94,4.81,-8.24,6.42,1.51,6.72,15.86
2021-04-22,-1.229301,-185.37,-4.0,-2.7352499999999997,3.57,1.11,1.15,4.84,1.3,0.15,5.29,1.38,-1.14,3.87,1.22,0.95,5.82,3.49,0.38,4.87,-0.04,0.66,4.5,-1.56,4.77,-38.96,-23.76,131.91,18.71,18.71,0.15,0.5298818390643502,0.4982988023760415,0.0315830366883086,0.68,13.76,-1.81,0.0,3.2,-4.94,-0.25,4.32,5.83,7.54,-10.39,6.1,1.52,5.41,15.49
2021-04-23,-1.248509,-39.870000000000005,-4.0,-0.1894999999999981,3.36,0.81,1.63,4.53,0.42,0.5,5.55,0.91,-1.27,3.62,0.83,1.41,4.98,3.44,1.22,6.46,-1.25,0.69,5.25,-2.5,4.56,-43.75,-16.23,131.11,17.33,17.33,0.15,0.5396119760806332,0.5045474972412304,0.0350644788394027,-1.22,11.93,-1.26,-0.25,6.71,-3.14,-3.13,0.92,8.32,6.51,-8.05,5.21,0.92,7.4,14.29
2021-04-26,-1.29909,-198.31,-4.0,-0.3007499999999989,4.32,0.34,0.96,6.11,0.38,-0.61,7.66,-0.61,-2.06,4.7,0.42,0.66,6.27,2.52,0.42,6.53,0.54,0.32,5.02,0.26,3.28,-31.25,-14.89,60.0,17.64,17.64,0.15,0.5226145197611984,0.5066197393172821,0.0159947804439163,2.22,12.0,-3.46,-0.27,8.02,-4.79,0.97,-3.56,4.55,13.89,-11.85,-0.29,2.71,6.5,14.41
2021-04-27,-1.302755,89.32,-4.0,2.218250000000001,3.03,3.97,1.18,4.4,2.76,0.92,7.05,0.78,-1.89,3.34,3.78,1.14,4.93,4.74,1.34,4.87,3.23,0.59,3.39,3.92,3.25,6.15,-41.96,21.74,17.56,17.56,0.17,0.5215938018238664,0.5210067982003904,0.0005870036234759,1.93,14.64,-3.88,-0.25,10.95,-5.97,-2.43,3.74,5.22,5.48,-1.48,1.79,3.12,8.36,11.11
2021-04-28,-1.239377,-120.72,-4.0,-0.242499999999999,3.38,2.24,0.8,4.69,1.01,0.98,6.71,0.14,-1.85,3.67,2.05,0.86,5.16,3.1,1.47,4.99,1.0,0.64,4.16,2.01,3.29,33.33,-56.76,39.06,17.28,17.28,0.18,0.5228651091156763,0.5236824566588291,-0.0008173475431527,4.76,11.8,-2.78,2.01,7.15,-5.0,1.33,0.99,0.67,6.37,-3.93,6.24,7.23,7.82,10.64
2021-04-29,-1.218035,89.07,-4.0,2.814000000000001,2.8,2.39,0.88,3.79,1.87,1.3,6.7,0.39,-1.42,3.05,2.32,0.98,5.12,3.03,1.78,5.64,1.33,0.54,4.55,1.19,2.83,61.54,-45.83,-8.33,17.61,17.61,0.17,0.5233489392804482,0.5323478024618036,-0.0089988631813553,-0.22,16.59,-2.98,1.04,7.99,-5.3,0.17,1.65,1.37,4.88,-4.06,7.15,5.48,10.85,9.74
2021-04-30,-1.1895980000000002,-140.5,-4.0,2.841,3.82,0.57,1.59,4.55,0.38,1.68,7.25,0.76,-2.02,3.99,0.6,1.64,5.1,2.35,2.57,4.52,2.55,1.47,3.9,0.68,4.64,69.7,-46.77,-32.14,18.61,18.61,0.17,0.5310833234875134,0.5301300487472562,0.0009532747402571,-5.6,9.15,5.74,3.73,5.3,-6.24,2.83,-3.36,3.88,3.85,-5.16,12.13,6.84,5.22,9.55
2021-05-04,-1.215141,31.819999999999997,-4.0,3.2375000000000016,2.76,1.3,2.67,2.75,2.05,2.7,4.32,3.07,-0.42,2.79,1.51,2.7,3.85,3.49,3.36,2.9,4.94,2.17,3.13,2.56,4.72,-25.0,3.23,-25.0,19.48,19.48,0.16,0.5183535388714913,0.524183157127168,-0.0058296182556767,-7.12,10.4,9.09,3.11,6.32,-7.33,7.02,-7.44,3.74,3.69,-0.23,12.61,5.31,6.0,11.01
2021-05-05,-0.974823,65.51000000000002,-4.0,0.3985000000000006,3.16,2.91,0.36,1.78,4.93,1.86,3.07,5.17,-0.83,2.92,3.34,0.69,3.18,5.2,2.47,1.97,5.41,1.36,4.08,1.89,2.23,51.35,-22.92,-51.79,19.15,19.15,0.15,0.5228107864427285,0.5135734829415807,0.0092373035011478,-4.75,8.16,5.42,4.4,8.08,-9.22,6.22,-5.94,1.76,6.26,3.06,4.89,7.94,6.86,7.18
2021-05-06,-0.940043,-127.75,-4.0,1.624250000000001,2.77,2.47,-0.1,1.49,4.48,1.52,1.86,5.75,0.35,2.56,2.91,0.26,3.16,5.11,2.09,2.46,5.82,1.54,4.44,2.6,2.03,-12.77,-25.4,-39.02,18.39,18.39,0.14,0.5252596195614966,0.5160464849939267,0.0092131345675698,-5.48,5.31,3.87,3.94,8.39,-9.91,2.96,-4.14,1.57,6.55,0.33,5.59,6.6,3.76,5.91
2021-05-07,-0.903527,-21.97999999999999,-4.0,-1.6937499999999983,2.7,3.15,-0.74,2.37,4.05,0.58,1.9,4.73,-0.43,2.66,3.38,-0.42,3.09,5.23,1.71,2.89,4.84,0.72,5.22,2.45,0.68,-6.02,-34.13,43.59,16.69,16.69,0.14,0.5273506527385229,0.520215166086096,0.0071354866524269,-3.43,6.94,3.0,3.93,6.88,-8.94,5.06,-5.33,1.8,9.67,3.3,0.29,7.23,5.57,6.59
2021-05-10,-0.891009,101.52,-4.0,2.627250000000001,3.01,2.83,-0.4,2.0,3.95,0.87,1.73,4.55,-0.0,2.82,3.11,-0.1,2.66,5.5,1.79,1.77,4.86,1.36,5.64,1.65,0.77,14.29,-53.95,35.0,19.66,19.66,0.15,0.5223841042220508,0.5134252722218802,0.0089588320001706,-0.13,6.72,-0.16,5.78,4.11,-9.72,7.02,-6.35,2.38,14.74,1.89,-2.26,10.61,6.08,2.19
2021-05-11,-0.74326,174.92999999999998,0.0,3.0907500000000008,0.85,2.26,1.91,0.06,2.88,2.67,0.08,3.09,1.12,0.74,2.41,2.08,1.6,3.59,2.94,0.73,3.61,2.33,4.34,1.17,1.62,53.33,-57.14,-21.74,21.84,21.84,0.15,0.5269669608282666,0.5227361790172108,0.0042307818110557,-4.3,7.93,0.28,3.03,2.31,-7.67,2.08,-6.65,6.62,14.57,-1.06,-2.82,5.14,9.6,3.36
2021-05-12,-0.704339,-98.28,0.0,-0.8922499999999992,1.66,1.91,1.19,-0.72,3.54,2.27,-1.05,4.54,1.14,1.21,2.29,1.43,0.84,4.68,2.75,-1.42,3.95,4.54,4.03,0.47,0.63,131.91,-38.96,-24.77,27.59,27.59,0.13,0.5273394888734333,0.5240313905243053,0.003308098349128,-2.87,3.44,-1.32,4.52,0.95,-7.38,5.72,-7.79,2.55,16.1,-1.16,-3.96,8.09,6.16,2.09
2021-05-13,-0.666768,29.16,0.0,2.2287500000000007,0.34,2.81,2.45,-1.28,3.87,3.01,-1.53,3.72,2.03,0.04,3.06,2.58,-0.22,4.58,3.19,-0.72,3.25,4.16,3.38,1.73,1.17,131.11,-43.75,-37.5,23.13,23.13,0.14,0.5256758663194927,0.5237898186305464,0.0018860476889462,-5.0,4.05,1.23,3.98,0.8,-6.9,0.02,-2.47,5.16,7.24,6.1,1.45,7.26,6.64,2.96
2021-05-14,-0.630513,-17.360000000000014,0.0,4.010250000000002,0.86,2.64,1.46,-0.6,3.25,1.83,-0.94,3.41,1.18,0.59,2.81,1.56,0.4,4.28,2.27,-0.11,4.18,2.76,3.8,2.55,-0.21,163.49,-55.0,16.87,18.81,18.81,0.15,0.4926397320573124,0.5221629272725191,-0.0295231952152067,-2.13,0.89,-0.72,5.53,-0.88,-7.62,3.34,-2.49,5.34,7.06,5.83,0.94,12.71,3.23,-0.85
2021-05-17,-0.608487,187.45,0.0,-0.361249999999999,0.19,3.8,1.99,-1.37,4.47,1.88,-1.61,4.41,0.82,-0.1,3.96,2.01,-0.13,4.95,2.98,-0.65,4.48,2.83,3.54,2.98,-0.41,21.74,6.15,-33.33,19.72,19.72,0.13,0.5036225267067233,0.5339442877869629,-0.0303217610802396,-5.26,4.33,0.0,4.82,-1.27,-6.85,4.11,-3.46,5.49,7.67,6.98,-1.28,10.61,4.82,-0.31
2021-05-18,-0.499003,46.69,0.0,0.5437500000000011,0.49,3.25,2.14,-0.7,4.28,1.28,-0.97,4.4,0.38,0.27,3.48,2.02,0.38,4.77,2.78,-0.52,5.06,2.72,2.39,4.76,-0.62,39.06,33.33,4.49,21.34,21.34,0.14,0.5092328119218146,0.5277613042428791,-0.0185284923210645,-3.95,2.11,-1.74,-4.58,-0.62,0.84,5.3,-3.56,3.84,6.85,5.67,-2.32,11.06,5.19,-1.87
2021-05-19,-0.470243,96.77,0.0,-2.761499999999999,1.32,2.25,2.92,0.57,3.21,1.35,-0.72,3.35,1.01,1.18,2.49,2.65,1.09,4.16,2.88,-0.17,4.28,2.94,3.43,3.22,-0.57,-8.33,61.54,-2.6,22.18,22.18,0.14,0.5168382175674974,0.526815344372175,-0.0099771268046776,-2.05,-0.44,0.42,-3.86,-1.84,3.09,5.69,-4.87,5.09,7.93,3.1,-2.61,14.08,2.46,-0.02
2021-05-20,-0.4432709999999999,88.56,0.0,1.7062500000000012,1.81,2.52,-0.03,1.39,2.94,-0.3,0.02,3.55,-1.29,1.71,2.65,-0.03,1.27,4.28,1.53,0.31,4.39,0.41,3.92,4.18,-4.54,-32.14,69.7,12.28,20.67,20.67,0.14,0.5152750189707095,0.5225941101624413,-0.0073190911917317,-1.03,-0.12,-3.92,-3.73,0.14,-0.16,4.94,-3.76,1.64,6.42,4.81,-4.54,15.86,1.51,-3.71
2021-05-21,-0.418074,-33.670000000000016,0.0,3.2085000000000017,1.15,3.57,0.63,0.15,4.84,0.26,-1.14,5.29,-2.26,0.95,3.87,0.61,0.38,5.82,1.85,0.66,4.87,1.32,4.77,4.5,-2.4,-32.41,39.42,38.78,20.15,20.15,0.14,0.5007986560025569,0.5298818390643502,-0.0290831830617932,-1.81,0.68,-3.4,-4.94,0.0,1.55,5.83,-0.25,1.49,6.1,7.54,-2.93,15.49,1.52,-3.05
2021-05-24,-0.3943409999999999,100.49,0.0,0.839500000000001,1.63,3.36,0.54,0.5,4.53,0.87,-1.27,5.55,-2.19,1.41,3.62,0.64,1.22,4.98,1.57,0.69,6.46,1.17,4.56,5.25,-2.74,-25.0,-25.0,43.06,18.4,18.4,0.12,0.491480110151422,0.5396119760806332,-0.0481318659292111,-1.26,-1.22,-3.97,-3.14,-0.25,0.66,8.32,-3.13,1.99,5.21,6.51,-1.31,14.29,0.92,-4.02
2021-05-25,-0.33043,66.16999999999999,0.0,-0.3942499999999988,0.96,4.32,0.63,-0.61,6.11,0.98,-2.06,7.66,-1.44,0.66,4.7,0.74,0.42,6.27,1.96,0.32,6.53,1.1,3.28,5.02,-2.08,-51.79,51.35,177.78,18.84,18.84,0.12,0.491488544162154,0.5226145197611984,-0.0311259755990444,-3.46,2.22,-3.81,-4.79,-0.27,2.16,4.55,0.97,4.56,-0.29,13.89,1.57,14.41,2.71,-4.22
2021-05-26,-0.3066219999999999,-168.28,0.0,-0.7127499999999987,1.18,3.03,1.18,0.92,4.4,-0.57,-1.89,7.05,-1.12,1.14,3.34,0.88,1.34,4.93,1.36,0.59,4.87,1.48,3.25,3.39,-1.57,-39.02,-12.77,232.0,17.36,17.36,0.12,0.4940951659261587,0.5215938018238664,-0.0274986358977076,-3.88,1.93,-2.71,-5.97,-0.25,-1.32,5.22,-2.43,4.38,1.79,5.48,2.16,11.11,3.12,-2.54
2021-05-27,-0.281112,-20.580000000000013,0.0,-0.332749999999999,0.8,3.38,1.66,0.98,4.69,-0.06,-1.85,6.71,-0.01,0.86,3.67,1.35,1.47,5.16,1.52,0.64,4.99,1.83,3.29,4.16,-1.89,43.59,-6.02,44.64,16.74,16.74,0.11,0.5081490380297523,0.5228651091156763,-0.0147160710859239,-2.78,4.76,-4.82,-5.0,2.01,-4.19,0.67,1.33,6.18,6.24,6.37,-2.04,10.64,7.23,-5.37
2021-05-28,-0.25389,-36.99000000000001,0.0,1.0807500000000014,0.88,2.8,0.72,1.3,3.79,-0.66,-1.42,6.7,-0.39,0.98,3.05,0.48,1.78,5.12,0.88,0.54,5.64,1.54,2.83,4.55,-2.78,355.17,-60.81,77.27,16.76,16.76,0.12,0.5241626623995336,0.5233489392804482,0.0008137231190853,-2.98,-0.22,-6.32,-5.3,1.04,-6.03,1.37,0.17,2.94,7.15,4.88,-3.7,9.74,5.48,-6.77
2021-06-01,-0.1916809999999999,106.47,0.0,-1.9067499999999984,1.59,3.82,0.1,1.68,4.55,-1.45,-2.02,7.25,-0.22,1.64,3.99,-0.16,2.57,5.1,0.49,1.47,4.52,1.42,4.64,3.9,-3.64,-24.77,131.91,57.32,17.9,17.9,0.11,0.5348322715988881,0.5310833234875134,0.0037489481113747,5.74,-5.6,-6.67,-6.24,3.73,-5.58,3.88,2.83,0.4,12.13,3.85,-5.23,9.55,6.84,-6.01
2021-06-02,-0.0963879999999999,-81.83000000000001,0.0,-4.468999999999999,2.67,2.76,-0.99,2.7,2.75,-2.43,-0.42,4.32,-0.64,2.7,2.79,-1.2,3.36,3.85,0.29,2.17,2.9,1.05,4.72,3.13,-4.39,-37.5,131.11,70.77,17.48,17.48,0.11,0.5305615400724163,0.5183535388714913,0.012208001200925,9.09,-7.12,-8.22,-7.33,3.11,-5.0,3.74,7.02,-2.1,12.61,3.69,-7.23,11.01,5.31,-6.62
2021-06-03,-0.065481,-72.93000000000004,0.0,1.730500000000001,0.36,3.16,0.86,1.86,1.78,-0.79,-0.83,3.07,0.73,0.69,2.92,0.58,2.47,3.18,0.98,1.36,1.97,1.86,2.23,4.08,-2.95,16.87,163.49,-11.34,18.04,18.04,0.11,0.5227786338135327,0.5228107864427285,-3.2152629195758564e-05,5.42,-4.75,-5.92,-9.22,4.4,-4.61,1.76,6.22,0.12,4.89,6.26,-4.48,7.18,7.94,-3.9
2021-06-04,-0.035696,-71.13,0.0,-2.4342499999999987,-0.1,2.77,0.77,1.52,1.49,-0.38,0.35,1.86,0.7,0.26,2.56,0.58,2.09,3.16,1.24,1.54,2.46,1.63,2.03,4.44,-3.14,-14.65,121.13,7.46,16.42,16.42,0.11,0.5235672801772864,0.5252596195614966,-0.0016923393842102,3.87,-5.48,-6.31,-9.91,3.94,-4.75,1.57,2.96,0.61,5.59,6.55,-4.43,5.91,6.6,-4.31
2021-06-07,0.019855,5.469999999999999,-1.0,0.1697500000000015,-0.74,2.7,1.24,0.58,2.37,0.5,-0.43,1.9,0.65,-0.42,2.66,1.11,1.71,3.09,1.37,0.72,2.89,1.63,0.68,5.22,-3.17,4.49,39.06,-16.67,16.42,16.42,0.1,0.5201365693394169,0.5273506527385229,-0.007214083399106,3.0,-3.43,-4.96,-8.94,3.93,-5.4,1.8,5.06,1.58,0.29,9.67,-1.1,6.59,7.23,-3.87
2021-06-08,0.0746799999999999,-96.73000000000002,-1.0,0.3007500000000018,-0.4,3.01,0.08,0.87,2.0,-0.0,-0.0,1.73,0.52,-0.1,2.82,0.11,1.79,2.66,1.25,1.36,1.77,1.36,0.77,5.64,-3.95,-2.6,-8.33,-18.67,17.07,17.07,0.11,0.5306301491020076,0.5223841042220508,0.0082460448799567,-0.16,-0.13,-7.37,-9.72,5.78,-7.23,2.38,7.02,-3.84,-2.26,14.74,-4.25,2.19,10.61,-5.03
2021-06-09,0.1014749999999999,-15.849999999999966,-1.0,0.3035000000000014,1.91,0.85,0.99,2.67,0.06,0.93,1.12,0.08,1.26,2.08,0.74,0.99,2.94,1.6,1.35,2.33,0.73,1.77,1.62,4.34,-2.65,12.28,-32.14,0.0,17.89,17.89,0.09,0.5304988654767596,0.5269669608282666,0.003531904648493,0.28,-4.3,-4.43,-7.67,3.03,-7.14,6.62,2.08,-5.25,-2.82,14.57,-0.16,3.36,5.14,-3.01
2021-06-10,0.128104,42.93000000000001,-1.0,0.8025000000000017,1.19,1.66,-0.81,2.27,-0.72,0.19,1.14,-1.05,0.16,1.43,1.21,-0.6,2.75,0.84,0.31,4.54,-1.42,0.49,0.63,4.03,-2.98,38.78,-32.41,-13.24,16.1,16.1,0.09,0.526934846401301,0.5273394888734333,-0.0004046424721323,-1.32,-2.87,-6.38,-7.38,4.52,-9.2,2.55,5.72,-4.84,-3.96,16.1,-3.83,2.09,8.09,-5.51
2021-06-11,0.154576,110.91000000000004,-1.0,-1.200499999999998,2.45,0.34,-0.17,3.01,-1.28,0.77,2.03,-1.53,-0.06,2.58,0.04,0.04,3.19,-0.22,1.2,4.16,-0.72,1.34,1.17,3.38,-1.69,79.1,-54.42,18.33,15.65,15.65,0.09,0.5226068035806704,0.5256758663194927,-0.0030690627388223,1.23,-5.0,-3.9,-6.9,3.98,-8.63,5.16,0.02,-4.13,1.45,7.24,-2.95,2.96,7.26,-3.49
2021-06-14,0.2178149999999999,56.99000000000001,-1.0,-0.8407499999999988,1.46,0.86,-0.3,1.83,-0.6,0.67,1.18,-0.94,-0.21,1.56,0.59,-0.1,2.27,0.4,0.58,2.76,-0.11,1.6,-0.21,3.8,-1.69,177.78,-51.79,-30.0,16.39,16.39,0.09,0.5199685146632178,0.4926397320573124,0.0273287826059054,-0.72,-2.13,-3.72,-7.62,5.53,-7.95,5.34,3.34,-6.43,0.94,7.06,-3.24,-0.85,12.71,-1.4
2021-06-15,0.257286,-136.14999999999998,-1.0,-0.2159999999999989,1.99,0.19,-0.67,1.88,-1.37,1.3,0.82,-1.61,0.4,2.01,-0.1,-0.29,2.98,-0.13,0.41,2.83,-0.65,1.39,-0.41,3.54,-2.25,232.0,-39.02,-30.12,17.02,17.02,0.09,0.5275894007479556,0.5036225267067233,0.0239668740412323,0.0,-5.26,-5.14,-6.85,4.82,-9.61,5.49,4.11,-8.06,-1.28,7.67,-2.26,-0.31,10.61,-2.44
2021-06-16,0.281303,-56.579999999999984,-1.0,2.2100000000000013,2.14,0.49,-1.3,1.28,-0.7,0.59,0.38,-0.97,-0.18,2.02,0.27,-0.94,2.78,0.38,-0.16,2.72,-0.52,1.67,-0.62,2.39,-1.87,44.64,43.59,-37.04,18.15,18.15,0.08,0.5276454335048578,0.5092328119218146,0.0184126215830432,-1.74,-3.95,-3.62,0.84,-4.58,-9.74,3.84,5.3,-7.36,-2.32,6.85,0.69,-1.87,11.06,-1.57
2021-06-17,0.304611,-76.06,-1.0,1.651250000000001,2.92,1.32,-1.98,1.35,0.57,-0.15,1.01,-0.72,-1.65,2.65,1.18,-1.61,2.88,1.09,-0.33,2.94,-0.17,1.57,-0.57,3.43,-2.16,77.27,355.17,-41.03,17.75,17.75,0.09,0.5229581847044181,0.5168382175674974,0.0061199671369207,0.42,-2.05,-5.42,3.09,-3.86,-11.51,5.09,5.69,-8.64,-2.61,7.93,4.73,-0.02,14.08,-2.9
2021-06-18,0.32722,58.110000000000014,-1.0,-2.1124999999999985,-0.03,1.81,-0.13,-0.3,1.39,0.64,-1.29,0.02,-0.68,-0.03,1.71,0.02,1.53,1.27,0.42,0.41,0.31,2.39,-4.54,3.92,-0.25,95.38,1200.0,-27.56,20.7,20.7,0.08,0.5355157777681947,0.5152750189707095,0.0202407587974852,-3.92,-1.03,-3.75,-0.16,-3.73,-8.68,1.64,4.94,-7.34,-4.54,6.42,3.85,-3.71,15.86,-1.53
2021-06-21,0.386961,56.46000000000001,-1.0,-0.355249999999998,0.63,1.15,-3.09,0.26,0.15,-2.3,-2.26,-1.14,-1.79,0.61,0.95,-2.91,1.85,0.38,-1.83,1.32,0.66,-0.22,-2.4,4.77,-4.7,57.32,-24.77,-34.88,17.89,17.89,0.09,0.5119853848524415,0.5007986560025569,0.0111867288498845,-3.4,-1.81,-7.88,1.55,-4.94,-12.71,1.49,5.83,-12.12,-2.93,6.1,-1.67,-3.05,15.49,-7.43
2021-06-22,0.4044369999999999,-133.88,-1.0,-0.5879999999999985,0.54,1.63,-2.95,0.87,0.5,-2.47,-2.19,-1.27,-2.16,0.64,1.41,-2.82,1.57,1.22,-1.6,1.17,0.69,0.16,-2.74,4.56,-4.24,70.77,-37.5,-14.41,16.66,16.66,0.09,0.5231813664862028,0.491480110151422,0.0317012563347808,-3.97,-1.26,-6.31,0.66,-3.14,-12.98,1.99,8.32,-13.19,-1.31,5.21,-1.77,-4.02,14.29,-5.73
2021-06-23,0.41677,-75.50999999999999,-1.0,0.421500000000001,0.63,0.96,-1.07,0.98,-0.61,-0.52,-1.44,-2.06,-1.51,0.74,0.66,-0.97,1.96,0.42,-0.99,1.1,0.32,1.29,-2.08,3.28,-2.33,-11.34,16.87,6.98,16.32,16.32,0.1,0.525043772201693,0.491488544162154,0.0335552280395389,-3.81,-3.46,-3.24,2.16,-4.79,-11.91,4.56,4.55,-10.72,1.57,-0.29,1.29,-4.22,14.41,-2.89
2021-06-24,0.425977,14.560000000000002,-1.0,-2.2624999999999997,1.18,1.18,-1.99,-0.57,0.92,0.74,-1.12,-1.89,-0.84,0.88,1.14,-1.47,1.36,1.34,-0.39,1.48,0.59,1.1,-1.57,3.25,-3.02,7.46,-14.65,19.44,15.97,15.97,0.1,0.5245563003486943,0.4940951659261587,0.0304611344225355,-2.71,-3.88,-5.21,-1.32,-5.97,-7.39,4.38,5.22,-12.43,2.16,1.79,-0.79,-2.54,11.11,-4.15
2021-06-25,0.432062,57.120000000000005,-1.0,0.5000000000000014,1.66,0.8,-1.52,-0.06,0.98,1.05,-0.01,-1.85,-1.42,1.35,0.86,-1.05,1.52,1.47,-0.54,1.83,0.64,1.57,-1.89,3.29,-2.41,74.0,-43.18,72.41,15.62,15.62,0.09,0.5456290060125318,0.5081490380297523,0.0374799679827795,-4.82,-2.78,-4.42,-4.19,-5.0,-3.38,6.18,0.67,-12.72,-2.04,6.24,0.18,-5.37,10.64,-2.84
2021-06-28,0.450988,-31.019999999999985,-1.0,-1.439499999999999,0.72,0.88,-0.67,-0.66,1.3,1.77,-0.39,-1.42,-1.4,0.48,0.98,-0.23,0.88,1.78,-0.07,1.54,0.54,1.82,-2.78,2.83,-0.7,-18.67,-2.6,80.33,15.76,15.76,0.1,0.5351861296109902,0.5241626623995336,0.0110234672114566,-6.32,-2.98,-1.21,-6.03,-5.3,-2.46,2.94,1.37,-7.27,-3.7,7.15,5.38,-6.77,9.74,0.11
2021-06-29,0.41838,37.150000000000006,-1.0,-0.8929999999999989,0.1,1.59,-1.29,-1.45,1.68,1.49,-0.22,-2.02,-1.99,-0.16,1.64,-0.8,0.49,2.57,-0.74,1.42,1.47,1.47,-3.64,4.64,-0.43,0.0,12.28,25.0,16.02,16.02,0.1,0.5447828209417532,0.5348322715988881,0.0099505493428651,-6.67,5.74,-2.21,-5.58,-6.24,-3.6,0.4,3.88,-7.78,-5.23,12.13,3.15,-6.01,9.55,-0.58
2021-06-30,0.4145159999999999,28.840000000000003,-1.0,1.2062500000000007,-0.99,2.67,-0.3,-2.43,2.7,2.82,-0.64,-0.42,-0.52,-1.2,2.7,0.23,0.29,3.36,-0.34,1.05,2.17,1.73,-4.39,4.72,-0.06,-13.24,38.78,59.32,15.83,15.83,0.1,0.5406860392458559,0.5305615400724163,0.0101244991734396,-8.22,9.09,0.96,-5.0,-7.33,-4.94,-2.1,3.74,-7.37,-7.23,12.61,5.66,-6.62,11.01,0.19
2021-07-01,0.411019,-22.079999999999984,-1.0,-2.732499999999998,0.86,0.36,-0.66,-0.79,1.86,1.89,0.73,-0.83,-0.99,0.58,0.69,-0.21,0.98,2.47,-0.17,1.86,1.36,2.03,-2.95,2.23,0.49,18.33,79.1,50.7,15.48,15.48,0.09,0.5433128075878121,0.5227786338135327,0.0205341737742793,-5.92,5.42,0.52,-4.61,-9.22,-4.35,0.12,1.76,-8.89,-4.48,4.89,6.1,-3.9,7.18,-2.98
2021-07-02,0.4059799999999999,70.12,-1.0,-0.0644999999999981,0.77,-0.1,-1.28,-0.38,1.52,0.89,0.7,0.35,-1.17,0.58,0.26,-0.88,1.24,2.09,-0.43,1.63,1.54,0.76,-3.14,2.03,-0.76,62.67,-6.25,11.48,15.07,15.07,0.09,0.5513538747032097,0.5235672801772864,0.0277865945259233,-6.31,3.87,1.24,-4.75,-9.91,-4.66,0.61,1.57,-10.02,-4.43,5.59,2.67,-4.31,5.91,-2.56
